company_name,car_name,engine_displacement_in_cc,battery_energy_capacity_in_kwh,horsepower_in_hp,torque_in_nm,performance_0_to_100_km_per_h,total_speed_in_km_per_h,seats_parsed,cars_price_amount,value_for_money,fuel_types_normalized,company_segment,Final_Cluster
Porsche,Cayenne E-Hybrid,2995.0,,455.0,700.0,4.8,253.0,5,91000.0,500.0,Hybrid,Premium_Performance,2
Porsche,Cayenne S Coupe,2894.0,,434.0,550.0,4.7,263.0,4,94300.0,460.23329798515374,Petrol,Premium_Performance,2
Porsche,Cayenne Turbo Gt,3996.0,,631.0,850.0,3.3,300.0,4,182150.0,346.4177875377436,Petrol,Premium_Performance,1
Porsche,Cayenne Platinum Edition,2995.0,,335.0,450.0,5.8,245.0,5,79000.0,424.0506329113924,Petrol,Premium_Performance,2
Porsche,Cayenne Turbo S E-Hybrid Coupe,3996.0,,670.0,900.0,3.6,295.0,4,167800.0,399.284862932062,Hybrid,Premium_Performance,1
Porsche,Cayenne Gts Coupe,3996.0,,453.0,620.0,4.5,270.0,4,111200.0,407.37410071942446,Petrol,Premium_Performance,1
Porsche,Cayenne Diesel (Regional Markets),2967.0,,262.0,580.0,7.3,221.0,5,69000.0,379.71014492753625,Diesel,Premium_Performance,2
Porsche,Cayenne S Hybrid,2995.0,,380.0,580.0,6.5,242.0,5,85500.0,444.44444444444446,Hybrid,Premium_Performance,2
Porsche,Cayenne Coupe Turbo E-Hybrid,3996.0,,728.0,950.0,3.6,295.0,4,182900.0,398.03171131765987,Hybrid,Premium_Performance,1
Porsche,Taycan Base,,79.2,321.0,345.0,5.4,230.0,4,86700.0,370.24221453287197,Electric,Premium_Performance,2
Cadillac,Ct4,2000.0,,237.0,350.0,6.0,250.0,5,34395.0,689.0536415176625,Petrol,Premium_Performance,2
Cadillac,Ct4-V,2700.0,,325.0,500.0,4.9,260.0,5,46595.0,697.4997317308723,Petrol,Premium_Performance,2
Cadillac,Ct5,2000.0,,237.0,350.0,6.6,240.0,5,38195.0,620.5000654535934,Petrol,Premium_Performance,2
Cadillac,Ct5-V,3000.0,,360.0,550.0,4.6,250.0,5,50995.0,705.9515638788117,Petrol,Premium_Performance,2
Porsche,Taycan Cross Turismo 4,,93.4,375.0,500.0,5.1,240.0,4,94800.0,395.5696202531646,Electric,Premium_Performance,2
Porsche,Taycan Cross Turismo Gts,,93.4,590.0,620.0,3.8,250.0,4,139400.0,423.24246771879484,Electric,Premium_Performance,2
Porsche,Taycan Sport Turismo Base,,79.2,375.0,500.0,5.4,230.0,4,90500.0,414.36464088397787,Electric,Premium_Performance,2
Porsche,Taycan Sport Turismo Gts,,93.4,590.0,620.0,3.7,250.0,4,136700.0,431.60204828090707,Electric,Premium_Performance,2
Porsche,Taycan Turbo S Cross Turismo,,93.4,750.0,1050.0,2.9,260.0,4,190000.0,394.7368421052632,Electric,Premium_Performance,1
Porsche,911 Carrera Base,2981.0,,379.0,450.0,4.2,293.0,4,106100.0,357.2101790763431,Petrol,Premium_Performance,1
Porsche,911 Carrera S Cabriolet,2981.0,,443.0,530.0,3.9,304.0,4,129900.0,341.03156274056965,Petrol,Premium_Performance,1
Porsche,911 Carrera 4,2981.0,,379.0,450.0,4.4,293.0,4,113300.0,334.5101500441306,Petrol,Premium_Performance,1
Porsche,911 Carrera 4 Gts,2981.0,,473.0,570.0,3.3,311.0,4,137000.0,345.2554744525548,Petrol,Premium_Performance,1
Porsche,911 Targa 4 Gts,2981.0,,473.0,570.0,3.5,307.0,4,157300.0,300.6993006993007,Petrol,Premium_Performance,1
Porsche,911 Turbo Cabriolet,3745.0,,572.0,750.0,2.9,320.0,4,184100.0,310.7007061379685,Petrol,Premium_Performance,1
Porsche,911 Turbo S Coupe,3745.0,,640.0,800.0,2.7,330.0,4,207000.0,309.17874396135267,Petrol,Premium_Performance,1
Porsche,911 Gt3 Touring,3996.0,,502.0,470.0,3.9,318.0,2,170000.0,295.29411764705884,Petrol,Premium_Performance,1
Porsche,911 Gt3 Rs Clubsport,3996.0,,525.0,465.0,3.2,296.0,2,223800.0,234.58445040214477,Petrol,Premium_Performance,1
Porsche,911 Dakar Limited Edition,2981.0,,473.0,570.0,3.4,240.0,4,222000.0,213.06306306306308,Petrol,Premium_Performance,1
Porsche,911 Carrera Gts Lightweight,2981.0,,473.0,570.0,3.2,311.0,4,145300.0,325.5333792154164,Petrol,Premium_Performance,1
Porsche,911 Targa 4 Lightweight,2981.0,,379.0,450.0,4.3,289.0,4,135500.0,279.7047970479705,Petrol,Premium_Performance,1
Porsche,911 Turbo Exclusive Series,3745.0,,607.0,750.0,2.9,330.0,4,258000.0,235.2713178294574,Petrol,Premium_Performance,1
Porsche,911 Gt2 Rs,3745.0,,700.0,750.0,2.8,340.0,2,293200.0,238.7448840381992,Petrol,Premium_Performance,1
Porsche,911 Gt3 Cup,3996.0,,510.0,470.0,3.4,290.0,1,245000.0,208.16326530612244,Petrol,Premium_Performance,1
Porsche,911 Gt4 Rs,3996.0,,500.0,450.0,3.4,315.0,2,222000.0,225.22522522522522,Petrol,Premium_Performance,1
Porsche,911 Rsr (Motorsport Edition),4194.0,,515.0,480.0,3.1,296.0,1,750000.0,68.66666666666667,Petrol,Premium_Performance,1
Porsche,911 Sport Turismo,2981.0,,379.0,450.0,4.4,293.0,4,116000.0,326.7241379310345,Petrol,Premium_Performance,1
Porsche,911 Turbo Cabriolet Lightweight,3745.0,,572.0,750.0,3.0,318.0,4,191300.0,299.0067956089911,Petrol,Premium_Performance,1
Porsche,911 Dakar Sport,2981.0,,473.0,570.0,3.5,240.0,4,233000.0,203.00429184549355,Petrol,Premium_Performance,1
Tata Motors,Tiago,1199.0,,86.0,113.0,13.0,170.0,5,8200.0,1048.780487804878,Petrol,Other_Market,0
Tata Motors,Tiago Ev,,24.0,74.0,114.0,5.7,120.0,5,11000.0,672.7272727272727,Electric,Other_Market,0
Tata Motors,Altroz,1199.0,,86.0,113.0,12.0,170.0,5,10400.0,826.923076923077,Petrol/Diesel,Other_Market,0
Tata Motors,Altroz,1199.0,,89.0,200.0,12.0,170.0,5,10400.0,855.7692307692308,Petrol/Diesel,Other_Market,0
Tata Motors,Altroz Dca,1199.0,,86.0,113.0,12.5,170.0,5,11300.0,761.0619469026549,Petrol,Other_Market,0
Tata Motors,Altroz Iturbo,1199.0,,110.0,140.0,10.0,180.0,5,12000.0,916.6666666666666,Petrol,Other_Market,0
Tata Motors,Altroz Cng,1199.0,,86.0,113.0,12.0,165.0,5,11800.0,728.8135593220338,CNG/Petrol,Other_Market,0
Tata Motors,Tiago Nrg,1199.0,,86.0,113.0,13.5,170.0,5,9200.0,934.7826086956522,Petrol,Other_Market,0
Tata Motors,Nano Genx,624.0,,37.0,51.0,29.0,105.0,4,4000.0,925.0,Petrol,Other_Market,0
Tata Motors,Indica Ev2,1396.0,,70.0,140.0,16.0,155.0,5,6200.0,1129.032258064516,Diesel,Other_Market,0
Tata Motors,Indica V2 Xeta,1193.0,,65.0,100.0,16.0,140.0,5,5000.0,1300.0,Petrol,Other_Market,0
Tata Motors,Tigor,1199.0,,86.0,113.0,13.0,170.0,5,9400.0,914.8936170212766,Petrol,Other_Market,0
Tata Motors,Tigor Ev,,26.0,74.0,114.0,5.7,120.0,5,14500.0,510.3448275862069,Electric,Other_Market,0
Tata Motors,Zest,1248.0,,75.0,140.0,15.0,165.0,5,8700.0,862.0689655172414,Diesel/Petrol,Other_Market,0
Tata Motors,Zest,1248.0,,90.0,190.0,15.0,165.0,5,8700.0,1034.4827586206895,Diesel/Petrol,Other_Market,0
Tata Motors,Indigo Ecs,1396.0,,70.0,140.0,16.5,155.0,5,6500.0,1076.923076923077,Diesel,Other_Market,0
Cadillac,Escalade,6200.0,,420.0,624.0,6.8,210.0,7,79295.0,529.6676965760767,Petrol,Premium_Performance,2
Tata Motors,Indigo Marina,1396.0,,70.0,115.0,17.0,150.0,5,8300.0,843.3734939759037,Diesel/Petrol,Other_Market,0
Tata Motors,Indigo Marina,1396.0,,85.0,135.0,17.0,150.0,5,8300.0,1024.0963855421687,Diesel/Petrol,Other_Market,0
Tata Motors,Manza,1248.0,,75.0,115.0,14.0,160.0,5,9000.0,833.3333333333334,Diesel/Petrol,Other_Market,0
Tata Motors,Manza,1248.0,,90.0,200.0,14.0,160.0,5,9000.0,1000.0,Diesel/Petrol,Other_Market,0
Tata Motors,Indigo Lx,1396.0,,70.0,140.0,17.0,150.0,5,7000.0,1000.0,Diesel,Other_Market,0
Tata Motors,Indigo Glx,1396.0,,85.0,115.0,15.0,160.0,5,7200.0,1180.5555555555554,Petrol,Other_Market,0
Cadillac,Escalade Esv,6200.0,,420.0,624.0,6.9,205.0,7,82295.0,510.3590740628228,Petrol,Premium_Performance,2
Tata Motors,Nexon,1199.0,,110.0,170.0,10.0,180.0,5,14000.0,785.7142857142858,Petrol/Diesel,Other_Market,0
Tata Motors,Nexon,1199.0,,118.0,260.0,10.0,180.0,5,14000.0,842.8571428571429,Petrol/Diesel,Other_Market,0
Tata Motors,Nexon Ev Max,,40.5,143.0,250.0,9.0,140.0,5,25000.0,572.0,Electric,Other_Market,0
Tata Motors,Harrier,1956.0,,168.0,350.0,11.0,180.0,5,23000.0,730.4347826086956,Diesel,Other_Market,0
Tata Motors,Safari,1956.0,,168.0,350.0,11.0,180.0,7,25500.0,658.8235294117648,Diesel,Other_Market,0
Tata Motors,Punch,1199.0,,86.0,113.0,16.0,160.0,5,10500.0,819.047619047619,Petrol,Other_Market,0
Tata Motors,Hexa,2179.0,,154.0,400.0,12.0,180.0,7,20000.0,770.0,Diesel,Other_Market,0
Tata Motors,Aria,2179.0,,138.0,320.0,13.0,162.0,7,19000.0,726.3157894736842,Diesel,Other_Market,0
Tata Motors,Sumo Gold,2956.0,,85.0,250.0,17.6,125.0,7,15000.0,566.6666666666667,Diesel,Other_Market,0
Tata Motors,Sumo Grande,2179.0,,118.0,250.0,15.0,140.0,7,16500.0,715.1515151515151,Diesel,Other_Market,0
Tata Motors,Nexon Ev Prime,,30.2,129.0,245.0,9.4,120.0,5,22000.0,586.3636363636364,Electric,Other_Market,0
Tata Motors,Tiago Ev,,24.0,74.0,114.0,5.7,120.0,5,11000.0,672.7272727272727,Electric,Other_Market,0
Tesla,Model S,,100.0,670.0,967.0,3.1,250.0,5,88490.0,757.1477003051192,Electric,Electric_Specialist,2
Tesla,Model S Plaid,,100.0,1020.0,1400.0,2.1,322.0,5,108490.0,940.1788183242695,Electric,Electric_Specialist,1
Tesla,Model 3,,60.0,283.0,420.0,5.8,225.0,5,40240.0,703.2803180914514,Electric,Electric_Specialist,2
Tesla,Model 3 Performance,,82.0,450.0,660.0,3.1,261.0,5,53240.0,845.229151014275,Electric,Electric_Specialist,2
Tesla,Model X,,100.0,670.0,967.0,3.8,250.0,7,98490.0,680.2721088435374,Electric,Electric_Specialist,2
Tesla,Model X Plaid,,100.0,1020.0,1400.0,2.6,262.0,6,113490.0,898.7575997885275,Electric,Electric_Specialist,2
Tesla,Model Y,,75.0,346.0,498.0,5.0,217.0,5,47490.0,728.5744367235208,Electric,Electric_Specialist,2
Tesla,Model Y Long Range,,82.0,384.0,559.0,4.8,217.0,5,50490.0,760.5466428995841,Electric,Electric_Specialist,2
Tesla,Cybertruck,,200.0,800.0,1355.0,2.9,209.0,6,69900.0,1144.492131616595,Electric,Electric_Specialist,2
Tesla,Roadster 2,,200.0,1288.0,10000.0,1.9,402.0,4,200000.0,644.0,Electric,Electric_Specialist,3
Jeep,Wrangler,3600.0,,285.0,353.0,6.8,180.0,4,35195.0,809.7741156414264,Petrol,Other_Market,2
Jeep,Wrangler Rubicon,2000.0,,270.0,400.0,7.1,180.0,4,42100.0,641.3301662707839,Petrol,Other_Market,0
Jeep,Grand Cherokee,3600.0,,293.0,352.0,7.0,209.0,5,41530.0,705.514086202745,Petrol,Other_Market,2
Jeep,Grand Cherokee L,3600.0,,293.0,352.0,7.2,209.0,7,43530.0,673.0990121755111,Petrol,Other_Market,2
Jeep,Cherokee,2400.0,,180.0,230.0,8.5,195.0,5,37695.0,477.516912057302,Petrol,Other_Market,0
Jeep,Compass,2000.0,,200.0,320.0,7.8,200.0,5,31590.0,633.1117442228554,Petrol,Other_Market,0
Jeep,Renegade,1300.0,,177.0,285.0,8.7,200.0,5,28345.0,624.4487563944258,Petrol,Other_Market,0
Jeep,Gladiator,3600.0,,285.0,353.0,8.1,177.0,5,38775.0,735.0096711798839,Petrol,Other_Market,2
Jeep,Wagoneer,5700.0,,392.0,548.0,7.4,190.0,8,63595.0,616.400660429279,Petrol,Other_Market,2
Jeep,Grand Wagoneer,6400.0,,471.0,617.0,6.0,190.0,8,91495.0,514.7822285370785,Petrol,Other_Market,2
Jeep,Grand Cherokee 4Xe,,17.3,375.0,637.0,6.0,210.0,5,59865.0,626.4094211976948,Hybrid,Other_Market,2
Jeep,Wrangler 4Xe,,17.3,375.0,637.0,6.4,180.0,5,50695.0,739.717920899497,Hybrid,Other_Market,0
Jeep,Compass 4Xe,,11.4,240.0,270.0,7.3,200.0,5,46500.0,516.1290322580645,Hybrid,Other_Market,0
Jeep,Renegade 4Xe,,11.4,240.0,270.0,7.5,200.0,5,44500.0,539.3258426966291,Hybrid,Other_Market,0
Mazda,Mazda2,1500.0,,108.0,142.0,10.2,180.0,5,18500.0,583.7837837837837,Petrol,Mass_Market_Mainstream,0
Jeep,Wagoneer S (Electric),,100.0,600.0,850.0,4.5,177.0,5,80000.0,750.0,Electric,Other_Market,2
Jeep,Gladiator Mojave Edition,3600.0,,285.0,353.0,8.6,177.0,5,51570.0,552.6468877254217,Petrol,Other_Market,2
Jeep,Grand Cherokee Summit Reserve,5700.0,,357.0,529.0,7.3,190.0,5,66575.0,536.237326323695,Petrol,Other_Market,2
Jeep,Jeep Cherokee X Edition,3200.0,,271.0,324.0,7.6,195.0,5,41295.0,656.2537837510594,Petrol,Other_Market,2
Jeep,Wrangler 392,6400.0,,470.0,637.0,4.5,160.0,4,82495.0,569.7314988787199,Petrol,Other_Market,2
Cadillac,Xt4,2000.0,,235.0,350.0,7.6,220.0,5,37490.0,626.8338223526274,Petrol,Premium_Performance,2
Cadillac,Xt5,3600.0,,310.0,366.0,6.5,210.0,5,44195.0,701.4368141192442,Petrol,Premium_Performance,2
Cadillac,Xt6,3600.0,,310.0,366.0,6.9,210.0,7,48595.0,637.9257125218644,Petrol,Premium_Performance,2
Cadillac,Lyriq Ev,,100.0,340.0,440.0,5.7,190.0,5,58590.0,580.3038061102577,Electric,Premium_Performance,2
Cadillac,Escalade V,6200.0,,682.0,885.0,4.4,200.0,7,149990.0,454.6969797986532,Petrol,Premium_Performance,2
Cadillac,Escalade Platinum,6200.0,,420.0,624.0,6.8,210.0,7,104595.0,401.54883120608065,Petrol,Premium_Performance,2
Cadillac,Ct5-V Blackwing,6200.0,,668.0,893.0,3.4,320.0,5,92000.0,726.0869565217391,Petrol,Premium_Performance,1
Cadillac,Ct4-V Blackwing,3600.0,,472.0,603.0,3.9,290.0,5,60495.0,780.2297710554592,Petrol,Premium_Performance,2
Cadillac,Xt4 Sport,2000.0,,235.0,350.0,7.4,220.0,5,41390.0,567.7699927518725,Petrol,Premium_Performance,2
Cadillac,Xt5 Sport,3600.0,,310.0,366.0,6.5,210.0,5,51095.0,606.7129856150308,Petrol,Premium_Performance,2
Cadillac,Xt6 Sport,3600.0,,310.0,366.0,6.9,210.0,7,57095.0,542.9547245818374,Petrol,Premium_Performance,2
Cadillac,Lyriq Launch Edition,,100.0,340.0,440.0,5.7,190.0,5,59990.0,566.7611268544757,Electric,Premium_Performance,2
Cadillac,Lyriq Ev Premium,,100.0,500.0,620.0,4.5,210.0,5,64990.0,769.3491306354823,Electric,Premium_Performance,2
Cadillac,Ct5 Premium Luxury,2000.0,,237.0,350.0,6.8,240.0,5,41290.0,573.9888592879632,Petrol,Premium_Performance,2
Chevrolet,Spark,1400.0,,98.0,127.0,10.7,180.0,5,14595.0,671.462829736211,Petrol,Mass_Market_Mainstream,0
Chevrolet,Sonic,1400.0,,138.0,200.0,8.5,190.0,5,16720.0,825.3588516746412,Petrol,Mass_Market_Mainstream,0
Chevrolet,Malibu,1500.0,,160.0,250.0,8.0,210.0,5,25000.0,640.0,Petrol,Mass_Market_Mainstream,0
Chevrolet,Camaro,2000.0,,275.0,400.0,5.4,240.0,4,26400.0,1041.6666666666665,Petrol,Mass_Market_Mainstream,2
Chevrolet,Corvette,6200.0,,495.0,637.0,3.0,312.0,2,65895.0,751.1950830867289,Petrol,Mass_Market_Mainstream,1
Chevrolet,Traverse,3600.0,,310.0,360.0,7.0,210.0,7,35915.0,863.1491020464987,Petrol,Mass_Market_Mainstream,2
Chevrolet,Equinox,1500.0,,170.0,275.0,8.9,200.0,5,26600.0,639.0977443609023,Petrol,Mass_Market_Mainstream,0
Chevrolet,Blazer,3600.0,,308.0,366.0,6.6,220.0,5,44000.0,700.0,Petrol,Mass_Market_Mainstream,2
Chevrolet,Tahoe,5300.0,,355.0,519.0,7.5,200.0,7,56995.0,622.8616545310991,Petrol,Mass_Market_Mainstream,2
Chevrolet,Suburban,5300.0,,355.0,519.0,7.6,190.0,8,59900.0,592.6544240400668,Petrol,Mass_Market_Mainstream,2
Chevrolet,Colorado,2700.0,,310.0,583.0,6.8,190.0,5,30695.0,1009.936471738068,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado 1500,5300.0,,355.0,519.0,7.0,180.0,6,42795.0,829.5361607664447,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado 2500Hd,6600.0,,401.0,629.0,8.0,170.0,6,41500.0,966.2650602409637,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado 3500Hd,6600.0,,445.0,1234.0,8.5,160.0,6,45500.0,978.021978021978,Diesel,Mass_Market_Mainstream,2
Chevrolet,Bolt Ev,,66.0,200.0,360.0,6.5,150.0,5,27495.0,727.4049827241316,Electric,Mass_Market_Mainstream,0
Chevrolet,Bolt Euv,,66.0,200.0,360.0,7.0,150.0,5,28795.0,694.5650286508074,Electric,Mass_Market_Mainstream,0
Chevrolet,Trailblazer,1300.0,,155.0,236.0,9.4,200.0,5,23100.0,670.995670995671,Petrol,Mass_Market_Mainstream,0
Chevrolet,Malibu Premier,2000.0,,250.0,353.0,5.8,240.0,5,33500.0,746.2686567164179,Petrol,Mass_Market_Mainstream,2
Chevrolet,Camaro Zl1,6200.0,,650.0,881.0,3.5,318.0,4,67300.0,965.8246656760773,Petrol,Mass_Market_Mainstream,1
Chevrolet,Corvette Stingray,6200.0,,495.0,637.0,3.0,312.0,2,65895.0,751.1950830867289,Petrol,Mass_Market_Mainstream,1
Chevrolet,Silverado 1500 High Country,5300.0,,355.0,519.0,7.0,180.0,6,61595.0,576.3454825878724,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado 1500 Trail Boss,5300.0,,355.0,519.0,7.0,180.0,6,55895.0,635.1194203417122,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado 1500 Rst,5300.0,,355.0,519.0,7.1,180.0,6,50895.0,697.5144906179389,Petrol,Mass_Market_Mainstream,2
Chevrolet,Colorado Zr2,2800.0,,181.0,500.0,9.1,160.0,5,48295.0,374.77999792939227,Diesel,Mass_Market_Mainstream,0
Chevrolet,Traverse Premier,3600.0,,310.0,360.0,7.0,210.0,7,46600.0,665.2360515021459,Petrol,Mass_Market_Mainstream,2
Chevrolet,Equinox Premier,1500.0,,170.0,275.0,8.8,200.0,5,33400.0,508.9820359281437,Petrol,Mass_Market_Mainstream,0
Chevrolet,Blazer Rs,3600.0,,308.0,366.0,6.6,220.0,5,48900.0,629.8568507157464,Petrol,Mass_Market_Mainstream,2
Chevrolet,Bolt Ev 2Lt,,66.0,200.0,360.0,6.7,150.0,5,28795.0,694.5650286508074,Electric,Mass_Market_Mainstream,0
Chevrolet,Camaro Ss,6200.0,,455.0,617.0,4.3,290.0,4,43500.0,1045.9770114942528,Petrol,Mass_Market_Mainstream,2
Chevrolet,Corvette Grand Sport,6200.0,,460.0,630.0,3.9,290.0,2,65900.0,698.0273141122913,Petrol,Mass_Market_Mainstream,1
Chevrolet,Traverse Rs,3600.0,,310.0,360.0,7.0,210.0,7,43700.0,709.3821510297483,Petrol,Mass_Market_Mainstream,2
Chevrolet,Blazer Premier,3600.0,,308.0,366.0,6.6,220.0,5,45000.0,684.4444444444445,Petrol,Mass_Market_Mainstream,2
Chevrolet,Malibu Lt,1500.0,,160.0,250.0,8.5,210.0,5,25800.0,620.1550387596899,Petrol,Mass_Market_Mainstream,0
Chevrolet,Spark Activ,1400.0,,98.0,127.0,11.0,180.0,5,17595.0,556.9764137539073,Petrol,Mass_Market_Mainstream,0
Chevrolet,Trax Lt,1200.0,,137.0,220.0,9.2,200.0,5,24100.0,568.4647302904565,Petrol,Mass_Market_Mainstream,0
Chevrolet,Equinox Lt,1500.0,,170.0,275.0,8.9,200.0,5,28400.0,598.5915492957746,Petrol,Mass_Market_Mainstream,0
Chevrolet,Silverado 3500Hd High Country,6600.0,,445.0,1234.0,8.5,160.0,6,75700.0,587.8467635402907,Diesel,Mass_Market_Mainstream,2
Chevrolet,Colorado Wt,2700.0,,310.0,583.0,6.9,190.0,5,29200.0,1061.6438356164383,Petrol,Mass_Market_Mainstream,2
Chevrolet,Suburban High Country,6200.0,,420.0,624.0,7.0,200.0,8,82400.0,509.7087378640777,Petrol,Mass_Market_Mainstream,2
Chevrolet,Silverado Custom,4300.0,,285.0,413.0,8.5,180.0,6,33900.0,840.7079646017698,Petrol,Mass_Market_Mainstream,2
Chevrolet,Spark Ls,1400.0,,98.0,127.0,10.9,180.0,5,14395.0,680.791941646405,Petrol,Mass_Market_Mainstream,0
